id,sourceWorkbookRow,bee,family,rank,beeSide,interaction,interactionGroup,interactionMeaning,partner,partnerFamily,partnerGenus,partnerKingdom,plant,sourceBacked,locality,locationClass,localityScore,lat,lon,distanceMi,eventDate,basis,sourceShort,citation,sourceUrl,sourceArchiveURI,referenceDoi
41,1026,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤25 mi from Kyle coordinate,4,30.3023835753,-97.8802386301,21.6,2024-02-16T03:28:24Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/57915155,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
42,1027,Bombus fraternus,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Eryngium,Apiaceae,Eryngium,,False,True,,≤150 mi from Kyle coordinate,1,30.84572,-98.1348195,61.1,2020-09-07T06:27:02Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/58037795,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
43,1038,Bombus fraternus,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Eryngium,Apiaceae,Eryngium,,False,True,,≤150 mi from Kyle coordinate,1,30.847225,-98.13397217,61.2,2020-09-07T06:30:03Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/58024297,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
44,1039,Bombus fraternus,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Eryngium,Apiaceae,Eryngium,,False,True,,≤150 mi from Kyle coordinate,1,30.84814167,-98.1348945,61.3,2020-09-07T06:36:55Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/57938722,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
45,1045,Bombus fraternus,Apidae,species,source,visits,Visit,bee was recorded visiting this partner; context may be broader than flowers,Eryngium,Apiaceae,Eryngium,,False,True,,≤150 mi from Kyle coordinate,1,30.847095,-98.1339195,61.2,2020-09-07T06:49:49Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/57669175,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
46,1046,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Vitex,Lamiaceae,Vitex,Plantae,True,True,,≤50 mi from Kyle coordinate,3,30.5730483443,-97.5424049921,45.0,2024-02-05T19:08:07Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/57377253,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
47,1051,Halictus ligatus,Halictidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Rapistrum rugosum,Brassicaceae,Rapistrum,,False,True,,≤50 mi from Kyle coordinate,3,30.560195,-97.6119783333,42.5,2020-08-11T20:55:07Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/56162736,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
48,1056,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia farinacea,Lamiaceae,Salvia,Plantae,True,True,,≤150 mi from Kyle coordinate,1,31.1172606925,-97.2870733238,85.5,2024-02-14T22:43:38Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/56742259,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
49,1057,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Salvia,Lamiaceae,Salvia,,False,True,,≤150 mi from Kyle coordinate,1,29.4393879251,-98.6336041134,59.2,2024-02-15T02:27:40Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/56741727,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
50,1060,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Cephalanthus,Rubiaceae,Cephalanthus,Plantae,True,True,,≤25 mi from Kyle coordinate,4,30.0900734833,-97.7981761132,8.4,2024-02-05T21:23:16Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/56696072,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
51,1112,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Solanum angustifolium,Solanaceae,Solanum,,False,True,,≤150 mi from Kyle coordinate,1,29.4089183093,-98.6703803048,62.2,2024-02-05T20:22:23Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/54281964,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
52,1123,Apis mellifera,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Verbesina encelioides,Asteraceae,Verbesina,,False,True,,≤150 mi from Kyle coordinate,1,29.2170905249,-98.0116429046,53.9,2024-01-04T06:08:12Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/190024920,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
53,1131,Eucerini,Apidae,tribe,target,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Mallophora fautrix,Asilidae,Mallophora,Animalia,False,True,,≤50 mi from Kyle coordinate,3,30.3137333333,-97.6824694444,25.3,2021-01-14T21:13:06Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/53878202,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
54,1133,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Echinacea,,,Eukaryota,False,True,,≤50 mi from Kyle coordinate,3,29.6533710813,-98.4628055377,42.1,2022-06-29T15:49:24Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/53952642,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
55,1135,Bombus sonorus,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Verbesina encelioides,Asteraceae,Verbesina,,False,True,,≤150 mi from Kyle coordinate,1,29.9730666667,-98.8344583333,57.3,2023-10-26T16:48:08Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/188584252,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
56,1136,Bombus,Apidae,genus,target,preysOn,Predation,source taxon was recorded preying on target taxon; direction matters,Peucetia viridans,Oxyopidae,Peucetia,Animalia,False,True,,≤50 mi from Kyle coordinate,3,29.5462783333,-97.975205,31.2,2023-10-21T23:47:57Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/188446899,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
57,1137,Apis mellifera,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Verbesina encelioides,Asteraceae,Verbesina,,False,True,,≤150 mi from Kyle coordinate,1,29.97305,-98.8344222222,57.3,2023-10-26T16:47:15Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/188584530,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
58,1145,Bombus sonorus,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Salvia,Lamiaceae,Salvia,,False,True,,≤150 mi from Kyle coordinate,1,30.22605,-98.7967472222,57.3,2023-10-26T16:53:51Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/188438980,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
59,1147,Apis mellifera,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Verbesina virginica,Asteraceae,Verbesina,Plantae,True,True,,≤150 mi from Kyle coordinate,1,30.1010833333,-98.8205555556,57.0,2023-10-26T16:54:38Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/188438230,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
60,1157,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Zinnia,Asteraceae,Zinnia,Plantae,True,True,,≤25 mi from Kyle coordinate,4,30.0940824775,-97.8186986065,8.1,2024-01-31T19:00:38Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/188039806,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
61,1162,Bombus sonorus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Solidago,Asteraceae,Solidago,,False,True,,≤50 mi from Kyle coordinate,3,29.778481694,-98.2541507297,26.9,2024-01-26T06:49:43Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/187701487,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
62,1168,Bombus pensylvanicus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Solidago,Asteraceae,Solidago,,False,True,,≤50 mi from Kyle coordinate,3,29.6505378654,-98.3295442528,35.8,2024-01-30T13:09:07Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/187278172,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
63,1169,Thoracobombus,Apidae,subgenus,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Cephalanthus,Rubiaceae,Cephalanthus,Plantae,True,True,,≤150 mi from Kyle coordinate,1,30.5021027778,-98.81395,66.2,2024-02-05T20:23:50Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/52595339,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
64,1175,Melissodes bimaculatus,Apidae,species,source,eats,Feeding,bee was recorded feeding on or eating material from this partner,Pontederia vaginalis,Pontederiaceae,Pontederia,,False,True,,≤25 mi from Kyle coordinate,4,30.2904277778,-97.6914944444,23.6,2023-08-17T23:37:54Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/51831344,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
65,1176,Melissodes bimaculatus,Apidae,species,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Pontederia vaginalis,Pontederiaceae,Pontederia,,False,True,,≤25 mi from Kyle coordinate,4,30.2904277778,-97.6914944444,23.6,2023-08-17T23:37:57Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/51831344,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
66,1181,Thoracobombus,Apidae,subgenus,source,visitsFlowersOf,Flower visit / pollination lead,bee was recorded visiting flowers of this plant; usually strong plant-use evidence,Liatris,Asteraceae,Liatris,,False,True,,≤50 mi from Kyle coordinate,3,30.6524333393,-97.8125029953,46.0,2024-02-16T20:14:41Z,HumanObservation,globalbioticinteractions/inaturalist,https://www.inaturalist.org/observations/187169947,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip,
